employee_id,name,email,age,gender,marital_status,department,job_level,education,monthly_income,years_at_company,years_since_last_promotion,distance_from_home_km,overtime,num_projects,avg_monthly_hours,satisfaction_score,city,hire_date,badge_id,survey_response_id,attrition
714,Laurie Goodwin,laurie.goodwin@examplecorp.com,37,Female,Married,Research & Development,4,Bachelor,10888.0,0,0,9.0,Yes,1.0,178,1,Rhondastad,07-07-2026,BDG-5914-tqwb,679250,No
3446,Deborah Stewart,deborah.stewart@examplecorp.com,52,Female,Divorced,Engineering,2,Master,4690.0,29,8,10.6,Yes,1.0,221,2,East Ryan,28-07-1997,BDG-6776-DBpK,843405,No
4210,Wayne Brown,wayne.brown@examplecorp.com,37,Male,Single,Research & Development,1,PhD,2498.0,2,0,6.2,No,5.0,141,4,Austinfurt,2024-07-01,BDG-8916-kfxj,936238,Yes
2305,Michael Anderson,michael.anderson@examplecorp.com,42,Female,Single,Marketing,2,Master,4519.0,10,10,3.3,No,6.0,131,4,Parkton,2016-07-17,BDG-6609-WAut,353551,No
6061,Omar Chandler,omar.chandler@examplecorp.com,42,Male,Married,Engineering,3,Bachelor,6907.0,7,5,18.5,No,4.0,151,2,Bryantberg,07/26/2019,BDG-8342-yNUT,306013,No
4197,Mrs. Laurie Williams MD,mrs..md@examplecorp.com,35,Female,Married,Sales,1,High School,3654.0,1,0,2.8,No,2.0,162,5,Shelleyside,06/27/2025,BDG-0813-pRls,710287,No
9832,Michael Hawkins,michael.hawkins@examplecorp.com,52,Female,Married,Marketing,1,High School,2590.0,15,7,1.3,No,6.0,178,4,Taylorborough,2011-07-22,BDG-4426-zRWZ,708050,No
7108,Candice Sanders,candice.sanders@examplecorp.com,0,Male,Single,Sales,2,High School,5145.0,16,13,22.0,No,1.0,149,4,New Elizabeth,2010-06-29,BDG-5582-AAkM,143723,No
9362,Todd Melendez,todd.melendez@examplecorp.com,22,Male,Married,Research & Development,2,High School,4184.0,0,0,3.0,No,6.0,141,3,Stoneside,2026-07-23,BDG-3130-mAKh,270097,No
5332,Eric Thomas,eric.thomas@examplecorp.com,43,Male,Single,Research & Development,3,Bachelor,5340.0,10,0,8.8,No,2.0,177,3,Williamview,2016-07-16,BDG-5395-iFsv,699004,No
3785,Erika Castro,erika.castro@examplecorp.com,29,Female,Married,Research & Development,2,Master,5343.0,7,2,1.6,No,3.0,200,4,Danielton,2019-07-21,BDG-3889-ZubP,208677,No
9454,Mathew Bauer,mathew.bauer@examplecorp.com,40,Female,Married,Human Resources,3,High School,6840.0,18,8,14.7,No,2.0,185,3,East Lauraville,2008-07-19,BDG-9271-Jvqt,267176,No
3046,Tiffany Harris,tiffany.harris@examplecorp.com,42,Female,Married,Sales,5,High School,,3,3,11.6,No,2.0,170,3,South Amyshire,2023-07-07,BDG-4726-ihyp,714259,No
6479,Lisa Potter,lisa.potter@examplecorp.com,27,Male,Single,Research & Development,1,High School,3134.0,3,3,6.2,Yes,6.0,203,3,Lewisberg,16-07-2023,BDG-8445-frMW,524801,No
3583,James Chapman,james.chapman@examplecorp.com,31,Male,Married,Engineering,2,Master,5224.0,5,3,4.3,No,1.0,137,4,Port Cassandra,2021-07-21,BDG-9069-hjkg,562073,No
9621,Judy Brown,judy.brown@examplecorp.com,59,Female,Married,Marketing,1,High School,4252.0,12,1,9.3,No,5.0,117,3,Port Keith,2014-07-08,BDG-6593-aMfG,239719,No
6650,Casey Foster,casey.foster@examplecorp.com,32,Male,Single,Sales,2,High School,5748.0,8,6,17.6,Yes,1.0,177,3,New Juliaside,2018-07-03,BDG-3335-SAuR,128602,No
4033,Chelsea Powell,chelsea.powell@examplecorp.com,38,Male,Married,Engineering,3,PhD,9233.0,0,0,1.0,Yes,3.0,214,4,Flynnland,2026-07-20,BDG-4089-sYaN,908989,No
8294,Ryan Reynolds,ryan.reynolds@examplecorp.com,23,Female,Married,Marketing,1,PhD,2864.0,1,0,12.0,No,2.0,186,4,Mikaylaton,2025-07-21,BDG-7845-dsoM,838829,No
4103,Dr. Isabel Smith PhD,dr..phd@examplecorp.com,40,Male,Single,human resources,2,Bachelor,4422.0,17,0,14.3,No,,221,3,Jamestown,2009-07-07,BDG-7295-seTQ,893708,Yes
7021,Michael Walters,michael.walters@examplecorp.com,37,Female,Single,Human Resources,5,PhD,15203.0,9,8,4.7,Yes,4.0,213,3,Kellyland,09 Jul 2017,BDG-2375-OxHC,881354,No
6028,Kim Flynn,kim.flynn@examplecorp.com,30,Male,Single,Sales,1,,3920.0,4,4,20.1,No,4.0,151,3,West Denisemouth,2022-07-17,BDG-6377-pdzc,938701,No
2336,Brian Garcia,brian.garcia@examplecorp.com,38,Female,Single,Sales,3,Bachelor,9735.0,11,4,1.0,No,5.0,216,3,Katiestad,07/03/2015,BDG-3923-Ihzx,250619,No
1181,Michelle Walls,michelle.walls@examplecorp.com,39,Female,Married,Marketing,3,High School,10033.0,0,0,9.6,Yes,3.0,212,3,New Anthony,July 05 2026,BDG-9169-nWgG,507740,No
8693,Douglas Martin,douglas.martin@examplecorp.com,42,Male,Married,Sales,1,Master,3569.0,0,0,32.1,Yes,4.0,160,3,Thomaston,2026-07-18,BDG-0573-CLSY,606596,Yes
519,Penny Bowman,penny.bowman@examplecorp.com,42,Male,,Research & Development,1,Master,2743.0,9,6,3.1,Yes,5.0,211,4,Meganton,2017-07-13,BDG-1579-DCAs,418228,No
7617,Seth Olsen,seth.olsen@examplecorp.com,30,Male,,Engineering,1,High School,3824.0,3,1,2.0,No,5.0,179,3,East Emily,2023-07-15,BDG-3347-OTjx,852017,No
1209,Brittney Hernandez,brittney.hernandez@examplecorp.com,38,Male,Married,Research & Development,1,Bachelor,3520.0,9,2,2.2,No,4.0,169,3,West Janestad,2017-07-17,BDG-9291-IHXO,414162,No
2222,Kaitlyn Heath,kaitlyn.heath@examplecorp.com,37,Female,Single,Human Resources,2,Master,3957.0,1,0,9.1,No,3.0,215,3,Gordonside,2025-06-26,BDG-1564-duIF,811430,No
347,Sharon Boyd,sharon.boyd@examplecorp.com,32,Male,Single,Marketing,4,PhD,,0,0,19.3,No,6.0,187,3,South Briannafurt,2026-07-03,BDG-7297-lhpB,234162,No
4221,Thomas Kaufman,thomas.kaufman@examplecorp.com,34,Male,Divorced,Sales,1,Bachelor,2124.0,3,1,1.1,No,2.0,170,3,Port Danielfurt,2023-07-04,BDG-8222-rIJt,983957,Yes
6885,Jennifer Johnson DVM,jennifer.dvm@examplecorp.com,40,Male,Married,human resources,4,Master,13218.0,14,2,11.5,No,4.0,164,5,West Melanie,2012-07-04,BDG-4253-ksjO,585548,No
1112,Breanna Rivas,breanna.rivas@examplecorp.com,34,Male,Married,Research & Development,2,Master,5217.0,0,0,1.3,Yes,4.0,183,2,North Kimberlyburgh,2026-07-21,BDG-3822-kAjN,595013,No
6221,Julie Curry,julie.curry@examplecorp.com,54,Male,Divorced,Sales,2,Master,4327.0,0,0,1.2,No,3.0,198,4,Adrianland,2026-07-02,BDG-8683-dGiz,544842,No
1570,Joshua Mcbride,joshua.mcbride@examplecorp.com,36,Male,Married,Research & Development,2,Master,4687.0,10,5,18.2,No,4.0,162,2,Jonathanmouth,2016-07-04,BDG-3613-QHgH,557853,No
8948,Shannon Booker,shannon.booker@examplecorp.com,53,Female,Married,Research & Development,3,Bachelor,9266.0,15,8,1.9,Yes,,190,3,Spearsland,2011-07-20,BDG-1645-ibGm,898436,No
1693,Tamara Mcdonald,tamara.mcdonald@examplecorp.com,48,Female,N/A,Engineering,1,PhD,2558.0,0,0,15.0,Yes,3.0,187,4,East Jacqueline,2026-07-04,BDG-9975-kxqF,329297,No
7826,Thomas Sellers,thomas.sellers@examplecorp.com,36,Female,Single,Sales,1,Master,3305.0,0,0,1.0,No,3.0,212,5,South Teresaberg,10 Jul 2026,BDG-8385-TJdu,848462,No
3280,Brenda Payne,brenda.payne@examplecorp.com,37,Male,Single,Human Resources,1,Bachelor,2688.0,3,3,11.5,No,3.0,163,3,North Lance,2023-07-03,BDG-8006-uwyt,682660,No
5969,Heather Matthews,heather.matthews@examplecorp.com,36,Male,Single,Sales,3,Bachelor,8006.0,13,8,19.7,No,3.0,151,5,North Davidmouth,2013-07-25,BDG-5581-HzmG,794499,No
1884,Nicole Johnson,nicole.johnson@examplecorp.com,34,Female,Single,Sales,3,PhD,6194.0,0,0,18.5,No,3.0,192,4,South Christine,2026-07-15,BDG-5578-AENy,148262,No
4681,John Ward,john.ward@examplecorp.com,37,Male,N/A,Sales,4,PhD,,4,3,4.9,Yes,3.0,206,3,Mendozafurt,2022-06-28,BDG-2919-uIOE,861085,No
5372,Renee Johnson,renee.johnson@examplecorp.com,28,Female,,sales,5,High School,,5,3,36.1,No,1.0,203,4,South Melanie,03 Jul 2021,BDG-3508-EJUA,101886,No
1409,Jennifer White,jennifer.white@examplecorp.com,44,Female,Married,Research & Development,4,Master,8579.0,19,11,4.1,No,2.0,154,5,Mariastad,2007-07-23,BDG-2213-hCjo,810034,No
7896,Laura Hill,laura.hill@examplecorp.com,28,Female,Married,Sales,3,Master,7007.0,3,3,,No,3.0,160,4,Jasonbury,2023-07-23,BDG-5437-bzKW,529058,No
9267,Gregory Roberts,gregory.roberts@examplecorp.com,45,Male,Divorced,Marketing,2,Bachelor,5591.0,2,1,,No,3.0,181,5,Kingland,2024-07-03,BDG-5825-hrOp,538117,No
40,Brittany Farmer,brittany.farmer@examplecorp.com,40,Female,Married,Research & Development,3,Bachelor,7617.0,11,5,12.3,No,1.0,184,5,Warrenstad,2015-07-17,BDG-6301-wPlE,633112,No
795,Jerry Brown,jerry.brown@examplecorp.com,45,Female,Single,Human Resources,1,Bachelor,3181.0,8,2,3.2,No,2.0,171,4,Catherinetown,28-06-2018,BDG-2902-DzLT,339814,No
6575,Alyssa Guerra ,alyssa.guerra@examplecorp.com,48,Male,Single,Engineering,2,PhD,4031.0,12,7,7.7,No,,168,3,Port Danielle,2014-07-01,BDG-0901-wrBy,348664,No
3853,Jacqueline Perry,jacqueline.perry@examplecorp.com,42,Female,Single,Engineering,2,Bachelor,5224.0,10,8,,No,2.0,153,3,North Saraburgh,2016-07-18,BDG-4117-EPqs,750813,No
5290,Christopher Cain,christopher.cain@examplecorp.com,29,Female,Married,Research & Development,3,Bachelor,6412.0,4,2,,No,3.0,180,3,East Michael,2022-07-05,BDG-5362-VTkJ,343559,No
759,Heather Woodard,heather.woodard@examplecorp.com,25,Female,Married,Sales,1,Bachelor,2835.0,1,1,8.9,No,3.0,165,1,Port Elizabethton,20 Jul 2025,BDG-6736-rpOI,518080,Yes
322,Charles Shah,charles.shah@examplecorp.com,27,Male,Married,marketing,2,High School,4920.0,4,3,1.4,Yes,1.0,214,3,Port Kimberlyland,2022-07-10,BDG-1060-gVWf,576808,Yes
3054,Mary Hill,mary.hill@examplecorp.com,45,Male,Single,Sales,3,Master,,13,13,12.0,No,3.0,148,3,Carlsonburgh,16 Jul 2013,BDG-8906-zKcr,858400,Yes
1225,Steven Lee,steven.lee@examplecorp.com,42,Male,Married,Sales,1,High School,4613.0,2,1,60.0,Yes,2.0,209,2,Josephmouth,30 Jun 2024,BDG-8552-zfFi,803096,No
4804,Patricia Hernandez,patricia.hernandez@examplecorp.com,42,Female,Divorced,Engineering,2,High School,4954.0,1,1,13.4,No,5.0,184,1,Jessicaville,2025-07-24,BDG-3761-cLXj,155048,No
1982,Ashley Stevens,ashley.stevens@examplecorp.com,38,Female,Married,Sales,2,Bachelor,6187.0,3,3,2.3,No,2.0,180,3,Kingside,2023-07-09,BDG-1822-SNaL,268079,No
5886,Debra Wright,debra.wright@examplecorp.com,47,Male,Married,Sales,1,,2800.0,4,0,9.5,No,5.0,179,4,Alexanderfort,2022-07-08,BDG-2368-HYne,125293,No
260,Mrs. Kristen Reyes,mrs..reyes@examplecorp.com,32,Male,Married,Research & Development,2,Master,4289.0,4,3,5.7,No,4.0,159,5,Edwardhaven,2022-07-24,BDG-4150-MNxF,253586,No
7382,Stacy Adkins,stacy.adkins@examplecorp.com,33,Male,,Human Resources,2,Bachelor,4602.0,4,0,1.0,No,1.0,168,3,Brownborough,2022-06-28,BDG-3190-SBjr,316379,No
1419,Erika Alvarez,erika.alvarez@examplecorp.com,33,Male,Married,Research & Development,4,Master,11999.0,6,4,13.6,Yes,2.0,195,5,Jonathantown,2020-06-29,BDG-1183-OPeJ,578687,No
2997,Paul Martin,paul.martin@examplecorp.com,41,Male,Single,Human Resources,3,Bachelor,8498.0,18,3,7.9,No,6.0,157,1,West Ronaldborough,2008-07-27,BDG-9119-Iohc,628493,No
6022,Seth Curry,seth.curry@examplecorp.com,25,Male,Single,Research & Development,4,Master,11999.0,0,0,8.2,Yes,5.0,200,2,Bateschester,July 16 2026,BDG-7268-PEEl,935892,No
6943,Alexandria Collins,alexandria.collins@examplecorp.com,44,Male,Married,Engineering,2,High School,6491.0,4,2,1.0,Yes,1.0,229,3,West Kim,2022-06-28,BDG-2354-IcPQ,484949,No
624,Colleen Wright,colleen.wright@examplecorp.com,43,Female,Married,Sales,2,Bachelor,6288.0,0,0,4.1,No,4.0,164,1,Maxwellton,23-07-2026,BDG-7075-usxm,251021,No
3486,Chris Morris,chris.morris@examplecorp.com,41,Female,Married,Marketing,3,PhD,8447.0,1,0,2.8,No,,163,5,South Jillborough,2025-06-25,BDG-5947-ftQw,356963,Yes
4430,Kimberly Thomas,kimberly.thomas@examplecorp.com,43,Female,Single,Human Resources,1,Bachelor,3248.0,1,0,1.0,Yes,1.0,196,3,East Charlesmouth,2025-07-22,BDG-7386-zDmY,742457,No
8004,Carol Taylor DDS,carol.dds@examplecorp.com,32,Male,N/A,Engineering,1,High School,2921.0,0,0,18.0,No,1.0,222,4,Port Margaretside,22 Jul 2026,BDG-6974-IyGZ,192517,No
1077,Elizabeth French,elizabeth.french@examplecorp.com,28,Male,Single,Sales,2,Bachelor,4573.0,2,0,11.2,No,2.0,194,3,Reginaldfurt,2024-07-08,BDG-6702-uTHN,979810,Yes
1069,Laura Lee,laura.lee@examplecorp.com,45,Male,Married,Sales,1,,3498.0,18,10,5.3,Yes,,174,2,Antonioport,2008-07-27,BDG-8179-WITK,918403,Yes
8328,Jason Howard,jason.howard@examplecorp.com,46,Male,Married,Research & Development,2,Master,4505.0,17,10,10.3,Yes,3.0,182,2,Howardport,2009-07-03,BDG-2483-alno,339064,No
4884,Jeffrey Gibbs,jeffrey.gibbs@examplecorp.com,36,Male,Married,Engineering,2,Bachelor,6267.0,5,0,5.6,No,1.0,174,3,East Kathryn,22 Jul 2021,BDG-4975-chtH,597808,No
1176,Janice Petty,janice.petty@examplecorp.com,25,Female,Married,Research & Development,3,Bachelor,8959.0,0,0,7.5,No,2.0,180,5,Mariahmouth,20-07-2026,BDG-2825-RxKM,378710,No
296,John Young,john.young@examplecorp.com,30,Male,Single,Research & Development,4,Bachelor,9908.0,4,4,13.9,No,4.0,179,3,South Tammymouth,2022-07-15,BDG-2032-HFPW,309207,No
5837,John Webb,john.webb@examplecorp.com,32,Male,Married,Sales,4,High School,,4,4,11.0,No,,135,3,Garnerville,2022-07-12,BDG-7631-kbql,446518,No
6262,Leslie Bauer,leslie.bauer@examplecorp.com,48,Female,Married,Engineering,1,Bachelor,2395.0,5,2,5.1,No,1.0,206,4,Lake Leonview,2021-07-25,BDG-0256-hoom,249601,No
5200,Alan Davis DVM,alan.dvm@examplecorp.com,34,Female,Married,Marketing,2,High School,5k,0,0,3.7,Yes,2.0,155,3,South Kristinamouth,2026-07-07,BDG-9607-zXVd,802641,No
5126,Kristen Blair,kristen.blair@examplecorp.com,25,Male,Married,Sales,1,Bachelor,3444.0,0,0,6.2,Yes,1.0,213,4,Stevenside,July 06 2026,BDG-4568-zbZQ,170873,No
5029,Richard Stuart,richard.stuart@examplecorp.com,39,Female,Married, Sales,2,Bachelor,4614.0,0,0,4.2,No,3.0,164,2,Lake Justin,July 11 2026,BDG-2127-xOcK,147393,Yes
3150,Richard Bailey,richard.bailey@examplecorp.com,36,Male,Divorced,Sales,1,Master,4044.0,5,5,9.6,Yes,5.0,176,2,Cooperside,2021-06-27,BDG-6713-KbJJ,155333,No
3525,Erin Mason,erin.mason@examplecorp.com,48,Female,,Research & Development,2,Master,3802.0,10,9,16.4,No,2.0,179,4,Rogerside,2016-07-08,BDG-0526-WGAA,309038,No
4788,Richard Hale,richard.hale@examplecorp.com,33,Male,Single,Sales,3,Bachelor,6014.0,2,2,3.8,No,9.0,171,3,Drewtown,2024-07-05,BDG-5583-WdhQ,342132,No
9660,Deanna Hodges,deanna.hodges@examplecorp.com,39,Male,Married,Engineering,2,PhD,6316.0,13,10,16.1,No,2.0,180,3,New Nicholasshire,2013-07-10,BDG-6276-EUaG,996256,Yes
3383,Dennis Spencer,dennis.spencer@examplecorp.com,52,Female,Single,Engineering,4,High School,12811.0,26,14,14.5,No,3.0,161,4,Andrewchester,2000-07-18,BDG-5014-BHND,580613,No
4149,Steven Butler,steven.butler@examplecorp.com,52,Male,Married,Human Resources,2,Master,5102.0,7,7,30.0,No,1.0,206,2,Courtneyburgh,June 27 2019,BDG-6956-luXe,437558,No
8764,David Anderson,david.anderson@examplecorp.com,22,Female,Single,Human Resources,3,Master,6839.0,0,0,1.0,No,4.0,183,3,Emmaside,2026-07-23,BDG-0157-qKRZ,701363,No
4697,Cody Davidson,cody.davidson@examplecorp.com,38,Male,Single,Sales,2,Master,4403.0,8,6,16.2,No,4.0,177,4,West Nancyhaven,17 Jul 2018,BDG-4921-RtFx,435155,No
5984,Christopher Dalton,christopher.dalton@examplecorp.com,25,Male,Divorced,Research & Development,2,PhD,4691.0,3,1,17.1,No,4.0,145,4,Timothyfurt,2023-06-29,BDG-8914-zkgP,396738,No
1579,Denise Maxwell,denise.maxwell@examplecorp.com,35,Female,Married,Engineering,5,Bachelor,15260.0,13,3,10.1,Yes,,188,2,West Kellyside,2013-07-13,BDG-3377-MNXY,975144,No
2179,Morgan Bernard,morgan.bernard@examplecorp.com,38,Male,Single,Engineering,1,High School,3094.0,10,4,5.0,Yes,3.0,210,3,West Tamaraville,2016-07-24,BDG-0630-lxJp,452032,No
9501,Emily Oneal,emily.oneal@examplecorp.com,26,Female,Married,Engineering,3,Bachelor,7091.0,0,0,9.5,No,1.0,198,4,West Adamborough,2026-07-24,BDG-2560-ePwW,879634,No
7616,Amanda Garcia,amanda.garcia@examplecorp.com,47,Male,Married,Research & Development,3,Bachelor,7974.0,6,4,2.6,No,1.0,199,3,Traceyshire,22-07-2020,BDG-7352-CoOs,432203,No
1863,Timothy Gibson,timothy.gibson@examplecorp.com,35,Female,Married,Sales,5,PhD,19251.0,0,0,11.7,No,1.0,135,3,West Bryanburgh,22 Jul 2026,BDG-2924-PwMd,508621,No
6647,Janet Larson,janet.larson@examplecorp.com,44,Female,Single,Research & Development,1,Master,4538.0,14,11,2.3,No,3.0,140,4,Morganmouth,05 Jul 2012,BDG-9055-tNzc,268248,No
8864,Patricia Tucker,patricia.tucker@examplecorp.com,43,Male,Single,Engineering,2,Bachelor,6162.0,2,2,3.3,No,2.0,159,3,Boyertown,21 Jul 2024,BDG-9334-XUYP,334627,No
1965,Lori Alvarez,lori.alvarez@examplecorp.com,37,Male,Single,Marketing,3,Bachelor,7728.0,1,1,23.0,No,2.0,167,3,Lake Meganchester,2025-07-20,BDG-3735-KOhI,448214,No
5065,Ashley Olson,ashley.olson@examplecorp.com,27,Male,Married,Engineering,4,Master,9639.0,1,0,5.6,No,6.0,180,4,Port Dennis,07/22/2025,BDG-6105-hPOx,800334,No
5501,Edward Guzman,edward.guzman@examplecorp.com,34,Male,Divorced,Research & Development,1,Master,2878.0,6,2,7.1,No,2.0,134,1,Jonathanhaven,03-07-2020,BDG-8684-iwzn,272266,No
8035,Amy Martin,amy.martin@examplecorp.com,32,Female,Single,Sales,1,Master,4661.0,3,1,5.6,No,3.0,176,4,Hobbsfort,2023-07-18,BDG-9989-HvXD,142261,No
2329,Steven Martinez,steven.martinez@examplecorp.com,39,Male,Married,Research & Development,2,Bachelor,5k,16,9,2.3,No,5.0,211,4,Wilsonbury,2010-07-27,BDG-0918-fsNU,792242,No
8290,Jeremy Miller,jeremy.miller@examplecorp.com,23,Female,Married,Engineering,1,Bachelor,3585.0,0,0,1.0,No,,209,3,South Sarah,23 Jul 2026,BDG-8987-skMv,302176,No
4634,Dr. Sarah Smith,dr..smith@examplecorp.com,27,Male,Single,Sales,1,High School,2382.0,1,1,16.8,No,,198,3,Lake Lindsay,06/28/2025,BDG-9195-ypKW,340452,No
3258,Christina King,christina.king@examplecorp.com,29,Male,Single,Engineering,2,Bachelor,5519.0,5,5,11.0,No,5.0,210,3,Ricetown,2021-07-02,BDG-5074-leEH,978215,No
5869,Lisa Hendricks,lisa.hendricks@examplecorp.com,34,Male,Single,Human resources,1,Bachelor,3599.0,0,0,6.0,No,4.0,220,5,Mullenview,2026-06-30,BDG-9446-CNxS,253562,No
4668,Michael Kane,michael.kane@examplecorp.com,48,Female,Married,Marketing,2,Bachelor,4841.0,12,2,5.7,No,2.0,189,5,Port Jonathan,16 Jul 2014,BDG-1218-CJVT,895089,No
120,Jeffrey Chandler,jeffrey.chandler@examplecorp.com,29,Male,Married,Sales,3,Bachelor,9038.0,0,0,10.3,No,5.0,172,3,Port Michaelton,July 06 2026,BDG-7437-vMHl,853110,No
5795,Mary Wilkinson,mary.wilkinson@examplecorp.com,40,Female,,Engineering,3,High School,9541.0,4,4,29.4,Yes,4.0,186,2,Jodiside,2022-06-26,BDG-6501-ZlHO,596830,No
7783,Aaron Shepard,aaron.shepard@examplecorp.com,36,Female,Divorced,Sales,2,Master,4808.0,5,4,1.6,Yes,2.0,225,3,Gamblehaven,2021-07-05,BDG-5208-PlDs,680789,Yes
5748,Bryan Richardson,bryan.richardson@examplecorp.com,37,Male,,Human Resources,5,Bachelor,13864.0,5,0,6.1,Yes,5.0,216,3,Wheelerborough,2021-07-06,BDG-7874-HCym,817686,No
8776,Patrick Daniel,patrick.daniel@examplecorp.com,33,Female,Married,Engineering,1,High School,2873.0,4,4,14.3,Yes,4.0,197,2,Morafurt,2022-07-25,BDG-7212-KwIP,277787,No
3798,Debbie Schmidt ,debbie.schmidt@examplecorp.com,41,Male,Single,Human Resources,3,High School,7845.0,2,1,2.6,No,5.0,132,1,South Mary,03-07-2024,BDG-8477-uBky,739466,No
5071,Stephen Roth,stephen.roth@examplecorp.com,30,Male,Married,Research & Development,1,PhD,3177.0,4,1,43.8,No,1.0,165,4,Kingville,2022-07-24,BDG-1902-SiZP,541290,No
488,Samantha Gardner,samantha.gardner@examplecorp.com,37,Male,Single,Engineering,1,Bachelor,3101.0,6,2,30.3,No,2.0,149,3,South Kevinton,2020-07-11,BDG-4403-slID,433785,No
6609,Bailey Hughes,bailey.hughes@examplecorp.com,41,Male,Married,Marketing,1,Master,3017.0,0,0,15.6,Yes,4.0,187,3,Whitemouth,2026-06-26,BDG-9907-TuXA,525206,No
5560,Chad Williams,chad.williams@examplecorp.com,27,Female,Married,Engineering,1,Bachelor,3217.0,1,0,4.9,No,3.0,117,3,New Meaganfurt,03-07-2025,BDG-0150-nxpM,817548,No
8963,Maria Ward,maria.ward@examplecorp.com,48,Male,,Salez,3,Master,8801.0,8,8,18.4,No,2.0,204,4,West Jonathan,2018-07-24,BDG-3377-BErS,534392,No
6224,David Silva,david.silva@examplecorp.com,31,Female,Divorced, Sales,1,Master,4000.0,7,1,5.0,No,6.0,203,4,South Danielstad,2019-07-04,BDG-3486-QtTF,962431,No
9183,Terrance Jackson,terrance.jackson@examplecorp.com,22,Male,Married,Sales,2,Master,5098.0,0,0,15.5,Yes,2.0,199,2,Douglasfurt,2026-07-15,BDG-8828-neap,245888,No
7335,Samantha Douglas,samantha.douglas@examplecorp.com,34,Female,Single,Research & Development,2,,4864.0,12,12,13.0,No,,187,4,Petersonstad,2014-07-20,BDG-4674-ggIe,763857,No
674,Timothy Hayden,timothy.hayden@examplecorp.com,22,Male,Single,Engineering,3,Bachelor,6789.0,0,0,31.9,No,4.0,163,3,East John,2026-07-21,BDG-1549-qCSx,818077,No
2134,Jessica Mora,jessica.mora@examplecorp.com,59,Female,Single,Engineering,4,Master,12460.0,35,24,5.8,No,4.0,217,4,South Lisa,1991-07-15,BDG-2764-pKeh,125052,No
3282,Cynthia Jones,cynthia.jones@examplecorp.com,23,Female,Single,Marketing,1,Master,3380.0,0,0,3.9,No,5.0,179,3,Port Nicholasmouth,2026-07-01,BDG-3961-Wjsk,549258,No
583,Gregory Peck,gregory.peck@examplecorp.com,22,Male,Married,sales,1,High School,2756.0,0,0,2.2,Yes,5.0,219,3,East Lisaside,2026-07-13,BDG-8615-UBuI,228569,No
7938,Steven Boyd,steven.boyd@examplecorp.com,44,Male,Married,Sales,1,Bachelor,3235.0,7,3,1.0,Yes,4.0,166,3,North Samantha,2019-07-04,BDG-5353-RBdq,680976,No
1403,Robert Rogers,robert.rogers@examplecorp.com,33,Male,Married,Human Resources,5,High School,,6,3,1.0,Yes,1.0,226,3,East Joy,2020-07-22,BDG-4719-Kzho,462580,No
2961,Steven Schroeder,steven.schroeder@examplecorp.com,33,Male,Married,Sales,3,Bachelor,,0,0,29.3,No,2.0,137,1,Port Brianton,2026-07-06,BDG-3070-SocJ,854917,Yes
9852,James Gates,james.gates@examplecorp.com,49,Male,Married,Human Resources,3,Bachelor,7327.0,13,4,3.7,Yes,,180,2,Hawkinsshire,2013-07-17,BDG-2895-AACA,907978,No
8427,Ricky Munoz,ricky.munoz@examplecorp.com,43,Male,Married,Human Resources,3,High School,6948.0,7,5,,No,6.0,184,3,New Amandaburgh,2019-06-28,BDG-6430-ZThS,722264,No
2276,Patrick Blankenship,patrick.blankenship@examplecorp.com,28,Female,Married,Engineering,1,High School,3973.0,2,0,1.0,Yes,4.0,191,3,North Courtneymouth,27 Jun 2024,BDG-6593-CnZu,883083,No
312,Victor Taylor,victor.taylor@examplecorp.com,24,Female,Single,Research & Development,2,Bachelor,3557.0,1,1,2.3,No,5.0,180,4,Josephport,2025-07-12,BDG-5765-fxdj,320742,No
1157,Christine Powers,christine.powers@examplecorp.com,44,Male,Married,Sales,1,Master,2543.0,10,8,6.5,Yes,3.0,173,1,Doyletown,2016-07-20,BDG-0743-HvXP,138337,Yes
9121,Steven Yang,steven.yang@examplecorp.com,22,Male,Divorced,Engineering,3,Bachelor,7027.0,0,0,,No,5.0,174,3,South Melissaville,2026-07-19,BDG-7935-jahX,979228,No
4230,Jerry Waters,jerry.waters@examplecorp.com,37,Female,,Research & Development,1,PhD,2372.0,7,0,17.6,No,5.0,166,3,Lake William,2019-07-19,BDG-8664-PDbO,700968,No
6244,Dylan Long,dylan.long@examplecorp.com,44,Male,Single,Sales,3,High School,7735.0,5,1,19.6,No,3.0,205,3,East Trevorfurt,2021-07-11,BDG-6765-LjNY,363811,No
